"Domaine","Support","Année","Nauteurs","Titre"
"Linguistique", "COUV", "2011", "1", "Eléments facilitateurs et difficultés prévisibles pour la compréhension du roman de Robert Anson Heinlein, Space Family Stone"
"Lettres", "ART", "2007", "1", "L'écriture «non littéraire» d'Arthur Rimbaud, Lucio V. Mansilla et Heinrich Schliemann"
"Lettres", "ART", "2011", "1", "Avenches, sa géographie et les Lugoves"
"Lettres", "COUV", "1988", "1", "Le Blason du fou (Tiers Livre, ch. 38), Binarité et dialogisme"
"Lettres", "COUV", "2010", "1", "Le second voyage de Rudolf Kassner (1873-1959) : souvenirs de voyages et écriture de soi"
"Informatique", "COMM", "2002", "2", "Une méthode de passage de la décision dans l'incertain vers la décision multicritère"
"Informatique", "COMM", "2012", "4", "Utilisation du Cloud StratusLab : tests de performance des clusters virtuels"
"Linguistique", "COMM", "2010", "1", "Les représentations du martyre protestant pendant les guerres de religion, en France, dans Les Tragiques d'Agrippa d'Aubigné"
"Informatique", "COMM", "2003", "4", "Prototypage Rapide d'un Décodeur Mpeg-4 Optimisé sur Architectures Hétérogènes Parallèles"
"Informatique", "COMM", "2011", "4", "Schémas de lifting adaptatifs via des critères parcimonieux"
"Informatique", "ART", "1997", "2", "Multidimensional scaling with constrained dimensions, CONSCAL"
"Lettres", "COMM", "2005", "1", "Robert Browning et la mémoire historique : fait, fiction, ou foi ?"
"Linguistique", "COMM", "2012", "1", "Vers une dialectologie urbaine des quantités vocaliques au XVIIe siècle. Hindret et d'Olivet sur la piste de la variation dialectale"
"Informatique", "COMM", "2016", "3", "Classification à grande échelle de morceaux de musique en fonction de la présence de chant"
"Linguistique", "ART", "2009", "1", "Les oppositions aspectuelles exprimées par le complément d'objet en finnois"
"Linguistique", "COMM", "2008", "1", "Compétence interactionnelle en français langue étrangère : l'éclairage linguistique, culturel et didactique du corpus Lancom"
"Informatique", "COMM", "2014", "4", "Optimal virtual machine placement in large-scale cloud systems"
"Lettres", "ART", "2008", "1", "Clément Marot et la tentation biographique"
"Lettres", "ART", "2006", "1", "Pascal et Gassendi : la philosophie du libertin dans les  Pensées"
"Informatique", "COMM", "2007", "3", "Analyse et caractérisation de la texture par marches aléatoires locales dans un graphe"
"Linguistique", "ART", "2012", "1", "Evénements et localisation spatiale: quand le lieu est un événement"
"Informatique", "ART", "2010", "6", "Exploitation du contenu visuel pour améliorer la recherche textuelle d'images en ligne"
"Lettres", "COUV", "2010", "1", "Totems & Doudous : Petit bestiaire ontologique à l'usage des jeunes lecteurs"
"Lettres", "COUV", "2017", "1", "Forme et sens chez Maître Eckhart et Marguerite Porete"
"Linguistique", "ART", "2013", "1", "L'émotionalité au service de l'argumentation sur le répondeur de l'émission Là-bas, si j'y suis"
"Lettres", "ART", "2009", "1", "L'esthétique de la nouvelle dans Europe"
"Linguistique", "ART", "2000", "1", "Toponymes portugais, galiciens, asturiens et pyrénéens : affinités et problèmes historico-linguistiques"
"Lettres", "COMM", "2012", "2", "Rhétorique des ruptures de style. Quand le récit investit l’image chez les Prophètes"
"Linguistique", "ART", "2007", "1", "Rôle de l'intonation dans la construction de l'espace discursif chez le jeune enfant : quelle influence contextuelle ?"
"Lettres", "ART", "2011", "1", "L'Autobiographie de Jeanne des Anges (1644) : histoire d'une âme ou réécriture d'une affaire de possession ?"
"Informatique", "COMM", "2011", "3", "Modélisation par OP-OG/MCE du calcul de la SER d'une cible complexe présente sur la surface de la mer"
"Informatique", "COMM", "2012", "2", "Une librairie de squelettes algorithmiques par blocs sur structure de données 2D"
"Lettres", "COMM", "2003", "1", "Prière romantique et sécularisation de la poésie"
"Informatique", "COMM", "2017", "5", "Système de surveillance à distance de la démarche humaine dans le cadre de maladies neurologiques"
"Linguistique", "ART", "2008", "1", "Parce que, perché, porque dans les langues romanes médiévales : l'utilité des études sur corpus"
"Lettres", "COMM", "1998", "1", "Anecdotes et bons mots dans le Journal de Collé"
"Linguistique", "COUV", "2014", "1", "Le prix de la révolte dans l’épisode ardennais du manuscrit Ars. 5073 de Renaut de Montauban"
"Informatique", "COMM", "2012", "3", "fulltext access UNE APPROCHE A BASE DE PATRONS DE CONCEPTION POUR LA HIERARCHIE DE FORMALISMES A EVENEMENTS DISCRETS"
"Linguistique", "ART", "2017", "3", "Détachement, corrélation"
"Informatique", "ART", "2005", "1", "Manipulation informatique des objets géométriques"
"Linguistique", "ART", "2017", "1", "Le vocabulaire de l’Orient et de l’Oriental dans l’Histoire Auguste. Regards d’un Romain sur l’Est de l’Empire à la fin du IVe siècle"
"Lettres", "COUV", "2014", "2", "AR Aller/Retour/Andata e ritorno/ Back and forth/ Ombres entre les langues/Ombre tra le lingue/ Shadows between languages"
"Informatique", "COMM", "2002", "2", "Ordonnancement pour la grille : une extension de MCT"
"Lettres", "COMM", "2016", "1", "Cadavres électrisés. Le galvanisme dans le romantisme frénétique des années 1830"
"Informatique", "COMM", "2012", "3", "Estimation dense de profondeur combinant approches variationnelles et observateurs asymptotiques"
"Linguistique", "ART", "2012", "1", "Mythes, langues et génétique - Réponse à B. Sergent et J.L. Le Quellec"
"Informatique", "COMM", "2002", "3", "L'orthoglide : une machine-outil rapide d'architecture parallèle isotrope"
"Informatique", "COMM", "2009", "4", "Apport d'un système expert dans la définition du poids sec"
"Informatique", "COMM", "2000", "2", "Coréférence événementielle et relations de discours"
"Lettres", "COUV", "2007", "1", "Le Roman de Thèbes, geste de deus freres: le roman et son double"
"Linguistique", "COMM", "2014", "1", "Émoticône et modalisation : ancrage énonciatif du locuteur dans un corpus de chat Pierre Halté"
"Linguistique", "COMM", "2015", "1", "L'intonation anglaise à l'épreuve de la francophonie : prosodie et vie de la langue"
"Linguistique", "COMM", "2014", "1", "ANALYSE DU DISCOURS APPLIQUEE A L'ENSEIGNEMENT DE COMPETENCES COMMUNICATIVES DANS LE DOMAINE DU TOURISME"
"Informatique", "ART", "2007", "3", "Règles d'exception en analyse statistique implicative"
"Lettres", "COUV", "2012", "1", "L’évolution des relations entre chant, danse et guitare dans le flamenco des années 1850 aux années 1920"
"Linguistique", "COUV", "2008", "1", "Malaise dans la langue dominante"
"Linguistique", "COMM", "2017", "1", "IPFC-espagnol du Mexique : résultats préliminaires sur me rôle de l'orthographe dans la prononciation du FLE chez les apprenants hispanophones"
"Lettres", "COUV", "2015", "3", "« L’École française de Rome et l’Archivio Segreto Vaticano. Bilan des recherches (1980-2010) »"
"Linguistique", "COMM", "2004", "1", "De l'usage de la citation et du plagiat dans les productions écrites des étudiants francisants : l'exemple en Roumanie"
"Informatique", "COMM", "1995", "2", "Quantification vectorielle par emboîtage de réseaux réguliers de points"
"Lettres", "COUV", "2004", "1", "notice Tour de Montaigne"
"Lettres", "ART", "2012", "1", "La ville à conquérir dans les récits de Qiu Huadong des années 1990"
"Linguistique", "ART", "2001", "1", "Faire une grammaire : organisation du champ et prise en compte de l’apprenant"
"Linguistique", "COMM", "2013", "1", "Pérégrinations entre sciences du langage et didactique des langues"
"Lettres", "COMM", "2008", "1", "Illustration et autobiographie chez Leïla Sebbar"
"Informatique", "COMM", "2013", "4", "Participatory Workshops: Everyday Objects and Sound Metaphors"
"Lettres", "COUV", "2011", "1", "Le théâtre du réel entre Pologne, France et Grande-Bretagne dans les années 1956-2009"
"Informatique", "ART", "2013", "4", "Treillis de Galois pour la fusion de connaissances spatiales sur des territoires villageois malgaches"
"Linguistique", "COMM", "2016", "3", "Les anaphores rhétoriques : des rafales de motifs ?"
"Linguistique", "COMM", "2011", "1", "de la correlation à la corrélation en hindi / ourdou en passant par la subordination"
"Lettres", "COUV", "2003", "2", "Inventaire du fonds Frédéric Godefroy de l'Institut Catholique de Paris"
"Informatique", "COMM", "2017", "5", "Vers des manuels de cours universitaires ouverts et interactifs promouvant l’apprentissage auto-régulé"
"Lettres", "COUV", "2000", "1", "Qilu deng (歧路燈) (La Lampe à la croisée des chemins)"
"Lettres", "COUV", "2017", "1", "Le « document humain », entre littérature et ethnographie"
"Informatique", "COMM", "2006", "2", "Un protocole de communication pour enchères temps réel"
"Lettres", "COUV", "2017", "1", "Expériences d’un ‘regardeur’ au tournant du 19ème-20ème siècle : récit éclaté et narration du sensible"
"Informatique", "COMM", "2011", "3", "Neurones artificiels et champs récepteurs aléatoires pour l'analyse d'images"
"Linguistique", "ART", "2017", "1", "Chaînes de référence et point de vue dans la fiction littéraire : le cas des nouvelles courtes"
"Linguistique", "COUV", "2004", "3", "Polysémie adjectivale et rection nominale : quand gros et gras sont synonymes"
"Linguistique", "COUV", "2011", "1", "Tibéto-birman"
"Informatique", "COMM", "2014", "3", "La Théorie du Miroir comme cadre unificateur à la conception de systèmes persuasifs"
"Informatique", "COMM", "2006", "2", "Une image couleur cachée dans une image en niveaux de gris"
"Linguistique", "ART", "2012", "1", "Extraction automatique et types de néologismes : une nécessaire clarification"
"Lettres", "COMM", "2011", "1", "L'écrivain fictionnel hors de la communauté ? Solitude et fantômes dans l'œuvre de Philip Roth"
"Linguistique", "COMM", "2006", "1", "Nouvelles technologies et apprentissage de la lecture"
"Linguistique", "ART", "2016", "1", "Sur la traduction japonaise de François Leguat par Yoshikazu Nakaji"
"Linguistique", "COMM", "2012", "1", "Séminaire de recherches commun de l'UMR 7023, 19 mars 2012, Paris, CNRS."
"Informatique", "COMM", "2007", "1", "Conception de circuits sécurisés: Nécessité de prendre en compte les fautes"
"Informatique", "ART", "2017", "2", "La recherche opérationnelle: De quelques enjeux juridiques des mécanismes d'aide à la décision"
"Lettres", "COMM", "2014", "1", "Joies fleurs pleurs - Virginia Woolf et Friederike Mayröcker"
"Linguistique", "COUV", "2004", "1", "article Apposition, Grammaire, Style, L'écrivain et sa langue"
"Informatique", "ART", "1999", "3", "La programmation à objets : Application au langage Eiffel. 2ème partie"
"Lettres", "COMM", "2007", "1", "Coriolan : réseaux conceptuels et pistes interprétatives"
"Linguistique", "COMM", "2010", "1", "Troubles spécifiques des apprentissages"
"Informatique", "COMM", "2017", "2", "Algorithme distribué d'orientation de graphes dans un environnement asynchrone et avec pannes"
"Lettres", "ART", "1993", "1", "Le noble courre"
"Linguistique", "COMM", "2004", "1", "Distinctions oral / écrit en français moderne : un point de vue historique sur la langue."
"Informatique", "COMM", "2009", "3", "Programmation dynamique par blocs"
"Lettres", "ART", "2006", "1", "L’Autre Forêt. La représentation de la forêt vierge africaine dans les relations de voyage de langue allemande du début du XXè siècle."
"Lettres", "ART", "2001", "1", "Nouvelles intercalées et récits secondaires dans le roman espagnol du 18ème siècle"
"Informatique", "ART", "2016", "1", "La servicisation des entreprises industrielles - Un changement majeur de business model"
"Linguistique", "COMM", "2011", "1", "Les procédures de construction d'une évaluation diagnostique face aux aux enjeux du français sur objectifs universitaires"
"Informatique", "COMM", "2014", "1", "Extraction et représentation des constructions à verbe support en espagnol"
"Lettres", "ART", "2013", "2", "Un manuscrit de François Baudouin dans la librairie de Montaigne"
"Lettres", "COUV", "2015", "1", "« Les dictionnaires au XVIIIè siècle : discours d’autorité et procédures de légitimation. De l’Encyclopédie de Diderot et d’Alembert à l’Encyclopédie méthodique de Panckoucke »"
"Linguistique", "ART", "2014", "2", "Décoloniser la recherche, pratiquer la recherche en contexte de décolonisation"
"Linguistique", "COMM", "2004", "1", "Quelle contribution un corpus natif/ non natifs est-il susceptible d'apporter à la linguistique et à l'enseignement du français L2 : le cas de LANCOM ?"
"Lettres", "ART", "2003", "1", "Wolf Lepenies, Sainte-Beuve: au seuil de la modernité"
"Lettres", "COUV", "2015", "1", "Im Gewölk der Wörter. Prousts avant-texte Sur la lecture"
"Informatique", "COMM", "2015", "1", "HAL : Plateforme d’archives ouvertes"
"Informatique", "COMM", "2003", "2", "Certification logicielle de Calcul Global avec dépendances sur grille."
"Informatique", "COMM", "2015", "3", "Modèles comportementaux pour le contrôle de composants logiciels autonomes"
"Informatique", "COMM", "2013", "1", "Le décodage des codes de Goppa appliqué à la Cryptographie Asymétrique"
"Linguistique", "COMM", "2007", "1", "Dites voir (sur l'ekphrasis)"
"Informatique", "COMM", "2012", "4", "Peinture numérique 3D bi-manuelle: un paradigme d'interaction pour la réalité augmentée en spectacle vivant"
